[14.6.2011 | 08:38:36] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /newcars[18.6.2011 | 17:57:21] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:0): /sp[18.6.2011 | 17:57:26] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:0): /sp[18.6.2011 | 17:57:33] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /lp[18.6.2011 | 17:57:44] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /sp[18.6.2011 | 17:57:47] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /newcars[18.6.2011 | 17:58:00] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /lp[18.6.2011 | 17:58:13] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /sp[18.6.2011 | 17:58:20] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /newcars[18.6.2011 | 17:58:39] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /lp[18.6.2011 | 17:58:51] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /sp[18.6.2011 | 17:58:54] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /newcars[18.6.2011 | 17:59:15] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /lp[18.6.2011 | 17:59:29] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /sp[18.6.2011 | 17:59:32] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /newcars[18.6.2011 | 17:59:43] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:0): /sf[18.6.2011 | 17:59:46] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /lp[18.6.2011 | 17:59:59] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /sp[18.6.2011 | 18:00:01] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /newcars[18.6.2011 | 18:00:26] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /lp[18.6.2011 | 18:00:38] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /sp[18.6.2011 | 18:00:41] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /race[18.6.2011 | 18:00:49] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /lp[18.6.2011 | 18:00:52] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /sp[18.6.2011 | 18:01:04] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /sp[18.6.2011 | 18:01:07] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /newcars[18.6.2011 | 18:01:12] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /carpark 2[18.6.2011 | 18:01:31] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /lp[18.6.2011 | 18:01:52] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:0): /sp[18.6.2011 | 18:01:54] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /sp[18.6.2011 | 18:01:56] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:0): /newcars[18.6.2011 | 18:01:59] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /newcars[18.6.2011 | 18:02:07] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:0): /lp[18.6.2011 | 18:02:14] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /lp[18.6.2011 | 18:02:42] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /sp[18.6.2011 | 18:02:52] 
[IP: 5.40.134.202] Gig[A]bity (id:3): /add[18.6.2011 | 18:03:05] 
[IP: 127.0.0.1] _Pois0n_ (id:1): /race[18.6.2011 | 18:03:05] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:0): /sp[18.6.2011 | 18:03:16] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:0): /lv[18.6.2011 | 18:03:17] 
[IP: 127.0.0.1] _Pois0n_ (id:1): /buycar[18.6.2011 | 18:03:21] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:0): /lp[18.6.2011 | 18:03:36] 
[IP: 127.0.0.1] _Pois0n_ (id:1): /buycar[18.6.2011 | 18:03:44] 
[IP: 127.0.0.1] _Pois0n_ (id:1): /buycar2[18.6.2011 | 18:03:49] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:0): /lv[18.6.2011 | 18:04:10] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:0): /lp[18.6.2011 | 18:05:19] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:0): /lp[18.6.2011 | 18:06:18] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:0): /sp[18.6.2011 | 18:06:20] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:0): /lv[18.6.2011 | 18:06:20] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /sp[18.6.2011 | 18:06:47] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:0): /lp[18.6.2011 | 18:07:09] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:0): /sp[18.6.2011 | 18:07:09] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:0): /swglass[18.6.2011 | 18:07:12] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:0): /lv[18.6.2011 | 18:07:42] 
[IP: 5.40.134.202] Gig[A]bity (id:3): /goto 1[18.6.2011 | 18:07:43] 
[IP: 5.40.134.202] Gig[A]bity (id:3): /goto 3[18.6.2011 | 18:07:55] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /lp[18.6.2011 | 18:08:05] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:0): /settag[18.6.2011 | 18:08:19] 
[IP: 5.40.134.202] Gig[A]bity (id:3): /policeopen[18.6.2011 | 18:08:21] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /admins[18.6.2011 | 18:08:21] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:0): /settag 3 ElioR öéôöéó [18.6.2011 | 18:08:25] 
[IP: 5.40.134.202] Gig[A]bity (id:3): /police[18.6.2011 | 18:08:26] 
[IP: 5.40.134.202] Gig[A]bity (id:3): /policeope[18.6.2011 | 18:08:28] 
[IP: 5.40.134.202] Gig[A]bity (id:3): /policeopen[18.6.2011 | 18:08:33] 
[IP: 5.40.134.202] Gig[A]bity (id:3): /officer[18.6.2011 | 18:08:38] 
[IP: 5.40.134.202] Gig[A]bity (id:3): /police open'[18.6.2011 | 18:08:40] 
[IP: 5.40.134.202] Gig[A]bity (id:3): /police open[18.6.2011 | 18:08:47] 
[IP: 5.40.134.202] Gig[A]bity (id:3): /police close[18.6.2011 | 18:08:49] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:0): /lp[18.6.2011 | 18:09:06] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:0): /settag 3 ççç ñúí[18.6.2011 | 18:09:14] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:0): /sp[18.6.2011 | 18:09:31] 
[IP: 5.40.134.202] Gig[A]bity (id:3): /rc[18.6.2011 | 18:09:40] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:0): /settag 3 àðé çåôø[18.6.2011 | 18:10:15] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:0): /sp[18.6.2011 | 18:10:29] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:0): /settag 3 àðé ìà éåãò àéæä úàâ !![18.6.2011 | 18:10:35] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:0): /[18.6.2011 | 18:11:06] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:0): /settag 3 eLi0R[18.6.2011 | 18:11:50] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:0): /lv[18.6.2011 | 18:12:13] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:0): /lp[18.6.2011 | 18:12:13] 
[IP: 5.40.134.202] Gig[A]bity (id:3): /openboot[18.6.2011 | 18:12:23] 
[IP: 5.40.134.202] Gig[A]bity (id:3): /boontet[18.6.2011 | 18:12:40] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:0): /sp[18.6.2011 | 18:12:43] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:0): /lv[18.6.2011 | 18:12:45] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /sp[18.6.2011 | 18:13:01] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /lp[18.6.2011 | 18:13:05] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:0): /lp[18.6.2011 | 18:13:39] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /sp[18.6.2011 | 18:13:43] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /lv[18.6.2011 | 18:13:45] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:0): /sp[18.6.2011 | 18:13:46] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:0): /lv[18.6.2011 | 18:14:10] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /lp[18.6.2011 | 18:14:12] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:0): /lp[18.6.2011 | 18:14:28] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /sp[18.6.2011 | 18:14:37] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /lv[18.6.2011 | 18:14:55] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /l[[18.6.2011 | 18:14:56] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /lp[18.6.2011 | 18:14:58] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:0): /swar[18.6.2011 | 18:15:08] 
[IP: 127.0.0.1] _Pois0n_ (id:1): /officer[18.6.2011 | 18:15:11] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /fbi[18.6.2011 | 18:15:15] 
[IP: 127.0.0.1] _Pois0n_ (id:1): /police open[18.6.2011 | 18:15:26] 
[IP: 5.40.134.202] Gig[A]bity (id:3): /police close[18.6.2011 | 18:15:26] 
[IP: 127.0.0.1] _Pois0n_ (id:1): /police close[18.6.2011 | 18:15:33] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:0): /lv[18.6.2011 | 18:15:33] 
[IP: 127.0.0.1] _Pois0n_ (id:1): /buyprop[18.6.2011 | 18:15:48] 
[IP: 5.40.134.202] Gig[A]bity (id:3): /buyprop[18.6.2011 | 18:16:12] 
[IP: 127.0.0.1] _Pois0n_ (id:1): /sellprop[18.6.2011 | 18:16:16] 
[IP: 127.0.0.1] _Pois0n_ (id:1): /buyprop[18.6.2011 | 18:28:30] 
[IP: 127.0.0.1] _Pois0n_ (id:0): /sf[18.6.2011 | 18:29:00] 
[IP: 127.0.0.1] _Pois0n_ (id:0): /clan color 0 255 0[18.6.2011 | 18:29:11] 
[IP: 127.0.0.1] _Pois0n_ (id:0): /race[18.6.2011 | 18:30:03] 
[IP: 5.34.194.40] [SaW]Breacher (id:1): /police[18.6.2011 | 18:32:05] 
[IP: 5.34.194.40] [SaW]Breacher (id:1): /sp[18.6.2011 | 18:32:07] 
[IP: 5.34.194.40] [SaW]Breacher (id:1): /newcars[18.6.2011 | 18:32:19] 
[IP: 5.34.194.40] [SaW]Breacher (id:1): /lp[18.6.2011 | 18:34:08] 
[IP: 127.0.0.1] _Pois0n_ (id:0): /swar[18.6.2011 | 18:38:59] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:2): /clan kick[18.6.2011 | 18:39:01] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:2): /clan kick 1[18.6.2011 | 18:39:03] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:2): /clan kick 2[18.6.2011 | 18:39:07] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:2): /[18.6.2011 | 18:40:32] 
[IP: 5.34.194.40] [SaW]Breacher (id:1): /sawn[18.6.2011 | 18:42:16] 
[IP: 127.0.0.1] _Pois0n_ (id:0): /smini[18.6.2011 | 18:43:12] 
[IP: 5.34.194.40] [SaW]Breacher (id:1): /sp[18.6.2011 | 18:43:13] 
[IP: 5.34.194.40] [SaW]Breacher (id:1): /race[18.6.2011 | 18:43:46] 
[IP: 5.34.194.40] [SaW]Breacher (id:1): /lp[18.6.2011 | 18:43:51] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:2): /lv[18.6.2011 | 18:43:52] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:2): /sf[18.6.2011 | 18:44:54] 
[IP: 5.34.194.40] [SaW]Breacher (id:1): /race[18.6.2011 | 18:45:01] 
[IP: 5.34.194.40] [SaW]Breacher (id:1): /lp[18.6.2011 | 18:45:12] 
[IP: 5.34.194.40] [SaW]Breacher (id:1): /race[18.6.2011 | 18:45:21] 
[IP: 5.34.194.40] [SaW]Breacher (id:1): /lp[18.6.2011 | 18:46:10] 
[IP: 5.34.194.40] [SaW]Breacher (id:1): /sp[18.6.2011 | 18:46:11] 
[IP: 5.34.194.40] [SaW]Breacher (id:1): /race[18.6.2011 | 18:46:22] 
[IP: 5.34.194.40] [SaW]Breacher (id:1): /lp[18.6.2011 | 18:46:33] 
[IP: 5.34.194.40] [SaW]Breacher (id:1): /sp[18.6.2011 | 18:46:48] 
[IP: 5.34.194.40] [SaW]Breacher (id:1): /sp[18.6.2011 | 18:46:55] 
[IP: 5.34.194.40] [SaW]Breacher (id:1): /sp[18.6.2011 | 18:47:10] 
[IP: 5.34.194.40] [SaW]Breacher (id:1): /sp[18.6.2011 | 18:47:11] 
[IP: 5.34.194.40] [SaW]Breacher (id:1): /race[18.6.2011 | 18:47:21] 
[IP: 5.34.194.40] [SaW]Breacher (id:1): /lp[18.6.2011 | 18:50:23] 
[IP: 127.0.0.1] _Pois0n_ (id:0): /swar[18.6.2011 | 18:54:59] 
[IP: 5.34.194.40] [SaW]Breacher (id:1): /race[18.6.2011 | 18:56:48] 
[IP: 5.34.194.40] [SaW]Breacher (id:1): /sp[18.6.2011 | 18:57:32] 
[IP: 5.40.134.202] Gig[A]bity (id:3): /callcar[18.6.2011 | 18:58:05] 
[IP: 5.40.134.202] Gig[A]bity (id:3): /changecolor[18.6.2011 | 19:02:26] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:2): /ls[18.6.2011 | 19:04:20] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:2): /race[18.6.2011 | 19:04:21] 
[IP: 5.34.194.40] [SaW]Breacher (id:1): /race[18.6.2011 | 19:04:54] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:2): /lv[18.6.2011 | 19:04:56] 
[IP: 5.34.194.40] [SaW]Breacher (id:1): /lv[18.6.2011 | 19:04:58] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:2): /sf[18.6.2011 | 19:05:00] 
[IP: 5.34.194.40] [SaW]Breacher (id:1): /sf[18.6.2011 | 19:06:34] 
[IP: 127.0.0.1] _Pois0n_ (id:0): /sSaw[18.6.2011 | 19:13:58] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:2): /sp[18.6.2011 | 19:14:41] 
[IP: 127.0.0.1] _Pois0n_ (id:0): /sGlass[18.6.2011 | 19:15:03] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:2): /lp[18.6.2011 | 19:16:36] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:2): /lv[18.6.2011 | 19:16:55] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:2): /sf[18.6.2011 | 19:17:28] 
[IP: 5.34.194.40] [SaW]Breacher (id:1): /lv[18.6.2011 | 19:18:29] 
[IP: 5.34.194.40] [SaW]Breacher (id:1): /lp[18.6.2011 | 19:19:32] 
[IP: 5.34.194.40] [SaW]Breacher (id:1): /lv[18.6.2011 | 19:19:36] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:2): /lv[18.6.2011 | 19:19:51] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:2): /sf[18.6.2011 | 19:19:52] 
[IP: 5.34.194.40] [SaW]Breacher (id:1): /lv[18.6.2011 | 19:19:54] 
[IP: 5.34.194.40] [SaW]Breacher (id:1): /lv[18.6.2011 | 19:20:03] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:2): /sf[18.6.2011 | 19:21:09] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:2): /sf[18.6.2011 | 19:22:48] 
[IP: 127.0.0.1] _Pois0n_ (id:0): /rcb startplm[18.6.2011 | 19:23:34] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:2): /sf[18.6.2011 | 19:23:36] 
[IP: 5.34.194.40] [SaW]Breacher (id:1): /sf[18.6.2011 | 19:24:02] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:2): /sp[18.6.2011 | 19:24:09] 
[IP: 5.34.194.40] [SaW]Breacher (id:1): /useweed[18.6.2011 | 19:24:30] 
[IP: 5.34.194.40] [SaW]Breacher (id:1): /stopweed[18.6.2011 | 19:24:43] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:2): /ls[18.6.2011 | 19:24:46] 
[IP: 5.34.194.40] [SaW]Breacher (id:1): /ls[18.6.2011 | 19:25:41] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:2): /lp[18.6.2011 | 19:25:47] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:2): /[18.6.2011 | 19:38:15] 
[IP: 5.34.194.40] [SaW]Breacher (id:1): /drift 3[18.6.2011 | 19:38:20] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:2): /drift 3[18.6.2011 | 19:39:16] 
[IP: 5.34.194.40] [SaW]Breacher (id:1): /racre[18.6.2011 | 19:39:18] 
[IP: 5.34.194.40] [SaW]Breacher (id:1): /race[18.6.2011 | 19:47:08] 
[IP: 127.0.0.1] _Pois0n_ (id:0): /swar[18.6.2011 | 19:55:17] 
[IP: 127.0.0.1] _Pois0n_ (id:0): /sGlass[18.6.2011 | 20:03:24] 
[IP: 127.0.0.1] _Pois0n_ (id:0): /rcb startplm[18.6.2011 | 20:19:39] 
[IP: 127.0.0.1] _Pois0n_ (id:0): /sGlass[18.6.2011 | 20:19:59] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:1): /lv[18.6.2011 | 20:27:47] 
[IP: 127.0.0.1] _Pois0n_ (id:0): /rcb startplm[18.6.2011 | 20:34:12] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:1): /lv[18.6.2011 | 20:35:35] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /drift 2[18.6.2011 | 20:35:38] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /drift 3[18.6.2011 | 20:35:55] 
[IP: 127.0.0.1] _Pois0n_ (id:0): /swglass[18.6.2011 | 20:37:30] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:1): /gamble 100[18.6.2011 | 20:37:34] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:1): /gamble 5000[18.6.2011 | 20:37:35] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 1000000[18.6.2011 | 20:37:40] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 5000[18.6.2011 | 20:37:43] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 100[18.6.2011 | 20:37:55] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:1): /sl[18.6.2011 | 20:37:58] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:1): /cl[18.6.2011 | 20:38:01] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:1): /SL[18.6.2011 | 20:38:02] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /sl[18.6.2011 | 20:38:24] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:1): /SL[18.6.2011 | 20:38:30] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:1): /SL 2 25[18.6.2011 | 20:38:36] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:1): /SL 1 25[18.6.2011 | 20:38:45] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:1): /gamble 5000[18.6.2011 | 20:38:53] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 1000000[18.6.2011 | 20:38:58] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:38:59] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:1): /gamble 50000[18.6.2011 | 20:39:01] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:1): /gamble 50000[18.6.2011 | 20:39:01] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:1): /gamble 50000[18.6.2011 | 20:39:01] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:02] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:1): /gamble 50000`[18.6.2011 | 20:39:03] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:03] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:03] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:1): /gamble 50000[18.6.2011 | 20:39:03] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:04] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:04] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:04] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:1): /gamble 50000[18.6.2011 | 20:39:04] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:04] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:1): /gamble 50000[18.6.2011 | 20:39:04] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:05] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:05] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:1): /gamble 50000[18.6.2011 | 20:39:05] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:05] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:05] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:1): /gamble 50000[18.6.2011 | 20:39:05] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:06] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:1): /gamble 50000[18.6.2011 | 20:39:06] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:06] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:06] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:1): /gamble 50000[18.6.2011 | 20:39:06] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:06] 
[IP: 5.101.27.252] [DKs]SuL[T]aN (id:1): /gamble 50000[18.6.2011 | 20:39:07] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:07] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:07] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:07] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:08] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:08] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:08] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:08] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:12] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:13] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:13] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:13] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:15] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:16] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:17] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:17] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:17] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:18] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:18] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:18] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:18] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:21] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:25] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:27] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:28] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:29] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:30] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:30] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:31] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:31] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:32] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:32] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:33] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:33] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:33] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:33] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:34] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:34] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:34] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:34] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:35] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:35] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:37] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 50000[18.6.2011 | 20:39:40] 
[IP: 5.34.194.40] [SaW]Breacher (id:2): /gamble 1[18.6.2011 | 20:39:43] 
